dataset,method,fold,experiment_seed,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,n_features,feature_extraction_time,classifier_training_time,extractor_train_time,extractor_train_fitness,program,train_precision,train_recall,validation_precision,validation_recall
KSDD2,mlp,2,44,45,2669,668,50.0,64.0,0.001,32.623536800034344,cpu,0.3581611095809365,0.331767955738402,-0.0263931538425344,0.8939677781940801,0.5017605633802817,0.4755056054940438,0.8442929481294367,0.8922155688622755,0.5,0.4715189873417721,0.8413931630410066,,,,,,,1.0,0.0035211267605633,0.0,0.0
KSDD2,mlp,3,44,46,2670,667,50.0,64.0,0.001,31.176343300146986,cpu,0.3761321128084418,0.3430357222253464,-0.0330963905830954,0.8932584269662921,0.5,0.4718100890207715,0.8428966758910413,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,,,,,,,0.0,0.0,0.0,0.0
KSDD2,mlp,4,44,47,2670,667,50.0,64.0,0.001,34.28387379995547,cpu,0.3578838835494795,0.3292464046219315,-0.028637478927548,0.8932584269662921,0.5,0.4718100890207715,0.8428966758910413,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,,,,,,,0.0,0.0,0.0,0.0
KSDD2,mlp,5,44,48,2670,667,50.0,64.0,0.001,31.64563839999028,cpu,0.3609476942694589,0.3241941535517517,-0.0367535407177071,0.8932584269662921,0.5,0.4718100890207715,0.8428966758910413,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,,,,,,,0.0,0.0,0.0,0.0
MVTEC,cnn,1,42,42,1380,345,50.0,64.0,0.001,121.9130116000306,cpu,0.6134859658669735,0.4696195046106974,-0.143866461256276,0.7971014492753623,0.6567440278117392,0.6785774891112302,0.7679654877075686,0.7275362318840579,0.5488991295442909,0.5379288726775333,0.6743432170840375,,,,,,,0.7995049504950495,0.963220675944334,0.7515923566878981,0.9365079365079364
MVTEC,cnn,2,42,43,1380,345,50.0,64.0,0.001,99.62904690019786,cpu,0.5930238896521969,0.4878745419391687,-0.1051493477130281,0.7942028985507247,0.6522363147319292,0.6730730730730731,0.7642088465276872,0.7681159420289855,0.6241679467485919,0.6376811594202898,0.7378701953371141,,,,,,,0.7973640856672158,0.9622266401590456,0.7866666666666666,0.9365079365079364
MVTEC,cnn,3,42,44,1380,345,50.0,64.0,0.001,108.85230979998596,cpu,0.6128603601801222,0.4902902592783389,-0.1225701009017833,0.7855072463768116,0.6319941314678772,0.6482732254364725,0.7488902802326376,0.7797101449275362,0.6219278033794162,0.6355093416370107,0.7411679947392852,,,,,,,0.7872168284789643,0.967196819085487,0.7838709677419354,0.9642857142857144
MVTEC,cnn,4,42,45,1380,345,50.0,64.0,0.001,101.61075760005042,cpu,0.631802064785059,0.4926231173501498,-0.1391789474349091,0.7739130434782608,0.607932142562385,0.616579277328166,0.7294182001100213,0.7478260869565218,0.5871407985080953,0.5901213999918065,0.7058206329519013,,,,,,,0.7764518695306285,0.9692154915590864,0.7662337662337663,0.9402390438247012
MVTEC,cnn,5,42,46,1380,345,50.0,64.0,0.001,141.36603100015782,cpu,0.5933184334333392,0.4134171862533127,-0.1799012471800265,0.8101449275362319,0.7154662669623626,0.7340993531192361,0.7994284780248937,0.7246376811594203,0.6211112994829194,0.6277640859067111,0.7141797362173665,,,,,,,0.8352835283528353,0.9215491559086396,0.7888888888888889,0.848605577689243
MVTEC,cnn,1,43,43,1380,345,50.0,64.0,0.001,64.53850900009274,cpu,0.5974994800229003,0.4493677322415338,-0.1481317477813665,0.8079710144927537,0.6776373842506458,0.7027696794187712,0.783752923958061,0.7855072463768116,0.6462493599590373,0.6648550724637681,0.7575299306868304,,,,,,,0.8100418410041841,0.9622266401590456,0.7966666666666666,0.9484126984126984
MVTEC,cnn,2,43,44,1380,345,50.0,64.0,0.001,67.8390315999277,cpu,0.6088707953259564,0.4786709978960562,-0.1301997974299001,0.7956521739130434,0.6532303505172176,0.6744618699788194,0.7654265636681657,0.782608695652174,0.6306963645673324,0.6466563793032815,0.7476676797681128,,,,,,,0.7976973684210527,0.9642147117296224,0.7882736156351792,0.9603174603174603
MVTEC,cnn,3,43,45,1380,345,50.0,64.0,0.001,67.72199439979158,cpu,0.6255324052727741,0.4755896669367085,-0.1499427383360655,0.7695652173913043,0.5925038007250614,0.593642586227332,0.7160909374339737,0.7507246376811594,0.5715565796210957,0.5662280701754385,0.6966056445461479,,,,,,,0.7683307332293292,0.9791252485089464,0.7610062893081762,0.9603174603174603
MVTEC,cnn,4,43,46,1380,345,50.0,64.0,0.001,72.45172249991447,cpu,0.5990572585575823,0.4597404440244039,-0.1393168145331784,0.8043478260869565,0.6701401183671405,0.6942934782608696,0.778562145557656,0.7565217391304347,0.6064253623802661,0.6153641962200043,0.7214012021383659,,,,,,,0.8068276436303081,0.9622641509433962,0.7755775577557755,0.9362549800796812
MVTEC,cnn,5,43,47,1380,345,50.0,64.0,0.001,69.44843539991416,cpu,0.6002578604048577,0.4359549119852591,-0.1643029484195985,0.8202898550724638,0.7148219833817433,0.7390468928707586,0.8059404487615132,0.7681159420289855,0.6509917775705688,0.6656328745880985,0.7498728829033826,,,,,,,0.8320209973753281,0.9443892750744788,0.8,0.9083665338645418
MVTEC,cnn,1,44,44,1380,345,50.0,64.0,0.001,62.7502643999178,cpu,0.6056616458339967,0.4863148686678513,-0.1193467771661453,0.7876811594202898,0.636004826655043,0.6533789848257937,0.7521903635728502,0.7942028985507247,0.6352406554019457,0.6531681415929204,0.755097806848788,,,,,,,0.7891321978913219,0.967196819085487,0.7891373801916933,0.98015873015873
MVTEC,cnn,2,44,45,1380,345,50.0,64.0,0.001,67.61191970016807,cpu,0.6132772037948387,0.4610240753146185,-0.1522531284802202,0.7855072463768116,0.6185560434186326,0.6303896978186043,0.7400477410946524,0.7507246376811594,0.5817332309267793,0.5824890239783856,0.7046326887214953,,,,,,,0.7799684542586751,0.9831013916500994,0.7660256410256411,0.9484126984126984
MVTEC,cnn,3,44,46,1380,345,50.0,64.0,0.001,64.137037999928,cpu,0.5960121175517207,0.4681079560431881,-0.1279041615085325,0.782608695652174,0.6820786510881237,0.6968463230534458,0.7706907637651572,0.7188405797101449,0.5870455709165386,0.5926899623909154,0.6971584423584024,,,,,,,0.8185920577617328,0.9015904572564613,0.7719298245614035,0.873015873015873
MVTEC,cnn,4,44,47,1380,345,50.0,64.0,0.001,71.15807810006663,cpu,0.6079792154008063,0.4501705357993858,-0.1578086796014205,0.8152173913043478,0.7079704800977606,0.7313656381611944,0.8003176634436319,0.782608695652174,0.6742604051877596,0.6907900240197895,0.7674683827766211,,,,,,,0.8286713286713286,0.9414101290963256,0.8120567375886525,0.9123505976095616
MVTEC,cnn,5,44,48,1380,345,50.0,64.0,0.001,68.18535150005482,cpu,0.599684548896292,0.4200525039348049,-0.179632044961487,0.8304347826086956,0.744560196586362,0.7645497630331753,0.8217704512672573,0.7623188405797101,0.6470077138255489,0.6604004609622587,0.7450628186338983,,,,,,,0.8504079782411604,0.9314796425024826,0.7985865724381626,0.900398406374502
MVTEC,eoh,1,42,42,1380,345,,,,,,,,,0.7369565217391304,0.5256243288929524,0.4811272384894333,0.6479839020743751,0.7246376811594203,0.5096006144393241,0.4579150195994111,0.6331584212028882,8.0,428.0281051000002,0.0485841999998228,427.7031444999993,0.25725,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    centre = image[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    dx = np.diff(image, axis=1)
    dy = np.diff(image, axis=0)

    half = w // 2
    left = image[:, :half]
    right = np.fliplr(image[:, w-half:])

    threshold = np.mean(image) + np.std(image)

    return np.array(
        [
            np.mean(image),
            np.std(image),
            np.mean(centre),
            np.std(centre),
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            np.mean(np.abs(left - right)),
            np.mean(image > threshold),
        ],
        dtype=float,
    )",0.7393894266567387,0.9870775347912524,0.7343283582089553,0.9761904761904762
MVTEC,eoh,2,42,43,1380,345,,,,,,,,,0.7528985507246376,0.570153942654235,0.5620389044364758,0.6944464746385816,0.7623188405797101,0.5828853046594982,0.5808640512030343,0.7079623397972697,8.0,398.32645779999984,0.0307191000001694,397.995664,0.23913,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    # Central region (as before but more focused)
    centre = image[int(0.25*h):int(0.75*h), int(0.25*w):int(0.75*w)]

    # Gradients
    dx = np.diff(image, axis=1)
    dy = np.diff(image, axis=0)
    grad_mag = np.sqrt(dx[:-1, :]**2 + dy[:, :-1]**2)

    # Horizontal and vertical gradient magnitudes separately
    grad_x = np.abs(dx)
    grad_y = np.abs(dy)

    # Edge density (rather than mean abs gradient)
    edge_thresh = np.mean(grad_mag) + np.std(grad_mag)
    edge_density = np.mean(grad_mag > edge_thresh)

    # Vertical symmetry (left-right)
    half_w = w // 2
    left = image[:, :half_w]
    right = np.fliplr(image[:, w-half_w:])
    # Ensure same shape if w odd
    if left.shape[1] != right.shape[1]:
        right = right[:, :left.shape[1]]
    vert_sym = np.mean(np.abs(left - right))

    # Horizontal symmetry (top-bottom)
    half_h = h // 2
    top = image[:half_h, :]
    bottom = np.flipud(image[h-half_h:, :])
    if top.shape[0] != bottom.shape[0]:
        bottom = bottom[:top.shape[0], :]
    hor_sym = np.mean(np.abs(top - bottom))

    # Contrast between center and periphery
    periphery_mean = (np.mean(image) * image.size - np.mean(centre) * centre.size) / (image.size - centre.size)
    centre_periphery_diff = np.mean(centre) - periphery_mean

    # Regional intensity variance ratio (centre vs overall)
    var_ratio = np.std(centre) / (np.std(image) + 1e-9)

    # Proportion of bright pixels in centre vs overall
    overall_bright = np.mean(image > (np.mean(image) + np.std(image)))
    centre_bright = np.mean(centre > (np.mean(centre) + np.std(centre)))
    bright_ratio = centre_bright / (overall_bright + 1e-9)

    return np.array([
        np.mean(grad_x),          # horizontal gradient average
        np.mean(grad_y),          # vertical gradient average
        edge_density,             # edge density
        vert_sym,                 # left-right symmetry
        hor_sym,                  # top-bottom symmetry
        centre_periphery_diff,    # centre vs periphery contrast
        var_ratio,                # centre std / overall std
        bright_ratio,             # centre bright proportion ratio
    ], dtype=float)",0.7587548638132295,0.9691848906560636,0.765625,0.9722222222222222
MVTEC,eoh,3,42,44,1380,345,,,,,,,,,0.7333333333333333,0.5231392394297317,0.4791940141769493,0.6458081736238732,0.744927536231884,0.5370583717357911,0.501837752690995,0.6622164895499218,8.0,318.2750507999999,0.0577726000001348,317.7703628,0.25725,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    # Global intensity
    mean_intensity = np.mean(image)
    std_intensity = np.std(image)

    # Vertical asymmetry (top vs bottom)
    half_h = h // 2
    top = image[:half_h, :]
    bottom = np.flipud(image[h-half_h:, :])
    vertical_asym = np.mean(np.abs(top - bottom))

    # Gradient magnitude (combined dx and dy)
    dx = np.diff(image, axis=1)
    dy = np.diff(image, axis=0)
    # Pad to align shapes
    dx_pad = np.pad(dx, ((0,0), (0,1)), mode='edge')
    dy_pad = np.pad(dy, ((0,1), (0,0)), mode='edge')
    grad_mag = np.sqrt(dx_pad**2 + dy_pad**2)
    grad_mean = np.mean(grad_mag)
    grad_std = np.std(grad_mag)

    # Sobel-like edge energy (sum of absolute directional gradients)
    sobely = np.abs(dy).sum() / (h * w)
    sobelx = np.abs(dx).sum() / (h * w)

    # Spatial frequency (mean of absolute second difference)
    d2x = np.diff(image, n=2, axis=1)
    spatial_freq = np.mean(np.abs(d2x))

    # Threshold proportion (using median + std as alternative)
    threshold = np.median(image) + std_intensity
    proportion = np.mean(image > threshold)

    return np.array([
        mean_intensity,
        std_intensity,
        vertical_asym,
        grad_mean,
        grad_std,
        sobely,
        spatial_freq,
        proportion
    ], dtype=float)",0.7384155455904334,0.9821073558648112,0.7455089820359282,0.988095238095238
MVTEC,eoh,4,42,45,1380,345,,,,,,,,,0.7355072463768116,0.5200074012741905,0.4697174668981367,0.6421951743592216,0.7275362318840579,0.5099813511909808,0.4503389830508474,0.6279715057725374,8.0,351.8070103,0.0532923999999184,350.14805200000046,0.26087,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    # Radial intensity profile: mean intensity at different distances from center
    y, x = np.mgrid[0:h, 0:w]
    cy, cx = h / 2, w / 2
    radii = np.sqrt((y - cy)**2 + (x - cx)**2)
    max_radius = np.sqrt((h/2)**2 + (w/2)**2)
    radial_bins = (radii / max_radius * 4).astype(int)  # 5 bins
    radial_mean = np.zeros(5)
    for i in range(5):
        mask = (radial_bins == i)
        if mask.any():
            radial_mean[i] = np.mean(image[mask])
    radial_spread = np.ptp(radial_mean)  # range of radial means

    # Gradient orientation histogram (bin into 4 quadrants)
    gx = np.gradient(image, axis=1)
    gy = np.gradient(image, axis=0)
    mag = np.sqrt(gx**2 + gy**2)
    orient = np.arctan2(gy, gx)
    # Divide into 4 orientation bins (0,45,90,135 degrees approx)
    hist = np.zeros(4)
    for i in range(4):
        angle_start = -np.pi + i * (np.pi/2)
        angle_end = angle_start + np.pi/2
        mask = (orient >= angle_start) & (orient < angle_end)
        hist[i] = np.sum(mag[mask])
    orientation_norm_ratio = hist[0] / (np.sum(hist) + 1e-10)  # dominant orientation proportion

    # Wavelet-like horizontal and vertical detail (Haar approx via differencing)
    h_detail = np.mean(np.abs(image[:, 1:] - image[:, :-1]))
    v_detail = np.mean(np.abs(image[1:, :] - image[:-1, :]))
    detail_ratio = h_detail / (v_detail + 1e-10)

    # Spatial autocorrelation at lag 1 and 2 horizontally
    flat = image.flatten()
    n = len(flat)
    centered = flat - np.mean(flat)
    autocorr1 = np.sum(centered[:-1] * centered[1:]) / (np.sum(centered**2) + 1e-10)
    autocorr2 = np.sum(centered[:-2] * centered[2:]) / (np.sum(centered**2) + 1e-10)
    autocorr_diff = autocorr1 - autocorr2

    # Intensity histogram skewness (using percentiles)
    p25, p50, p75 = np.percentile(image, [25, 50, 75])
    skewness = (p75 - 2*p50 + p25) / (p75 - p25 + 1e-10)

    # Low-frequency ratio (average of 4 corner quadrants vs center)
    center_region = image[int(0.25*h):int(0.75*h), int(0.25*w):int(0.75*w)]
    corner_top_left = image[:int(0.25*h), :int(0.25*w)]
    corner_bottom_right = image[int(0.75*h):, int(0.75*w):]
    low_freq_ratio = np.mean(center_region) / (np.mean(corner_top_left) + np.mean(corner_bottom_right) + 1e-10)

    # Edge density using Laplacian zero-crossings approximation (via second derivative)
    lap = np.zeros_like(image)
    lap[1:-1, 1:-1] = (4*image[1:-1, 1:-1] - image[:-2, 1:-1] - image[2:, 1:-1] - image[1:-1, :-2] - image[1:-1, 2:])
    zero_cross = ((lap[:-1, :-1] * lap[1:, 1:] < 0) | (lap[:-1, 1:] * lap[1:, :-1] < 0)).sum()
    edge_density = zero_cross / ((h-1)*(w-1))

    return np.array([
        radial_spread,
        orientation_norm_ratio,
        detail_ratio,
        autocorr_diff,
        skewness,
        low_freq_ratio,
        edge_density,
        np.median(image)
    ], dtype=float)",0.7377777777777778,0.9890764647467726,0.7315634218289085,0.9880478087649402
MVTEC,eoh,5,42,46,1380,345,,,,,,,,,0.7463768115942029,0.5510860970525358,0.5302945432479111,0.6766579600551216,0.7246376811594203,0.5346062558277529,0.5111200608582808,0.6581475450130129,8.0,344.4222152000002,0.0868669999999838,343.4730943000004,0.26087,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    # Feature 1: inner vs outer radial intensity difference
    cy, cx = h // 2, w // 2
    y, x = np.ogrid[:h, :w]
    r = np.sqrt((y - cy) ** 2 + (x - cx) ** 2)
    r_max = r.max()
    inner = image[r < 0.4 * r_max]
    outer = image[r >= 0.7 * r_max]
    f1 = np.mean(inner) - np.mean(outer)

    # Feature 2: standard deviation of radial intensities
    bins = np.linspace(0, r_max, 5)
    radial_means = [np.mean(image[(r >= bins[i]) & (r < bins[i+1])]) for i in range(4)]
    f2 = np.std(radial_means)

    # Feature 3-6: directional edge densities (Sobel-like via central differences)
    gx = np.zeros_like(image)
    gy = np.zeros_like(image)
    gx[:, 1:-1] = image[:, 2:] - image[:, :-2]
    gy[1:-1, :] = image[2:, :] - image[:-2, :]
    gx[:, 0] = image[:, 1] - image[:, 0]
    gx[:, -1] = image[:, -1] - image[:, -2]
    gy[0, :] = image[1, :] - image[0, :]
    gy[-1, :] = image[-1, :] - image[-2, :]

    magnitude = np.sqrt(gx**2 + gy**2)
    eps = 1e-10
    angle = np.arctan2(gy, gx + eps)

    # Four directional masks (0°, 45°, 90°, 135°)
    f3 = np.mean(magnitude[(angle > -np.pi/8) & (angle <= np.pi/8)])
    f4 = np.mean(magnitude[(angle > np.pi/8) & (angle <= 3*np.pi/8)])
    f5 = np.mean(magnitude[(angle > 3*np.pi/8) | (angle <= -3*np.pi/8)])
    f6 = np.mean(magnitude[(angle > -3*np.pi/8) & (angle <= -np.pi/8)])

    # Feature 7: second-order gradient magnitude (Laplacian-like)
    dxx = np.zeros_like(image)
    dyy = np.zeros_like(image)
    dxx[:, 1:-1] = image[:, 2:] - 2*image[:, 1:-1] + image[:, :-2]
    dyy[1:-1, :] = image[2:, :] - 2*image[1:-1, :] + image[:-2, :]
    f7 = np.mean(np.abs(dxx + dyy))

    # Feature 8: vertical symmetry of gradient orientation distribution
    top_half = image[:h//2, :]
    bottom_half = np.flipud(image[h - h//2:, :])
    gx_top = np.diff(top_half, axis=1)
    gx_bottom = np.diff(bottom_half, axis=1)
    # Compare signs of horizontal gradients
    sign_diff = np.mean(np.sign(gx_top) != np.sign(gx_bottom))
    f8 = sign_diff

    return np.array([f1, f2, f3, f4, f5, f6, f7, f8], dtype=float)",0.7509549274255156,0.9761668321747764,0.7422360248447205,0.952191235059761
MVTEC,eoh,1,43,43,1380,345,,,,,,,,,0.736231884057971,0.5284868330126195,0.4888888888888889,0.6517230273752013,0.7188405797101449,0.4988479262672811,0.4374590260384273,0.6208183171605711,8.0,501.0022881000005,0.044409899999664,499.2004929000013,0.26449,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    # Ensure even dimensions for pyramid
    h_pad = h - (h % 2)
    w_pad = w - (w % 2)
    img = image[:h_pad, :w_pad]

    # 1. Pyramid decomposition: downsample by averaging 2x2 blocks
    block_shape = (h_pad // 2, w_pad // 2)
    downsampled = img.reshape(block_shape[0], 2, block_shape[1], 2).mean(axis=(1, 3))

    # 2. Quadrant energy ratios (top/bottom, left/right on downsampled)
    qh, qw = block_shape
    top = downsampled[:qh//2, :]
    bottom = downsampled[qh//2:, :]
    left_q = downsampled[:, :qw//2]
    right_q = downsampled[:, qw//2:]

    top_energy = np.sum(top**2)
    bottom_energy = np.sum(bottom**2) + 1e-9
    left_energy = np.sum(left_q**2)
    right_energy = np.sum(right_q**2) + 1e-9

    # 3. Gradient orientation statistics (0, 45, 90, 135 degrees)
    gy, gx = np.gradient(img)
    magnitude = np.sqrt(gx**2 + gy**2) + 1e-9
    angle = np.arctan2(gy, gx)
    
    # Binned orientation energy at 4 directions
    bins = np.zeros(4)
    for i in range(4):
        mask = (angle >= -np.pi/4 + i*np.pi/2) & (angle < np.pi/4 + i*np.pi/2)
        bins[i] = np.sum(magnitude[mask])
    orientation_entropy = -np.sum((bins / (np.sum(bins)+1e-9)) * np.log(bins / (np.sum(bins)+1e-9) + 1e-9))

    # 4. Intensity range compression ratio (percentile-based)
    p10, p90 = np.percentile(img, [10, 90])
    range_compression = (p90 - p10) / (np.max(img) - np.min(img) + 1e-9)

    # 5. Spatial autocorrelation at lag 1 (row-wise) and lag 1 (col-wise)
    row_auto = np.mean((img[:, :-1] - np.mean(img)) * (img[:, 1:] - np.mean(img))) / (np.var(img) + 1e-9)
    col_auto = np.mean((img[:-1, :] - np.mean(img)) * (img[1:, :] - np.mean(img))) / (np.var(img) + 1e-9)

    # 6. Edge density (high gradient proportion)
    edge_thresh = np.mean(magnitude) + np.std(magnitude)
    edge_density = np.mean(magnitude > edge_thresh)

    # 7. Global skewness (standardized)
    skew = np.mean((img - np.mean(img))**3) / (np.std(img)**3 + 1e-9)

    # 8. Downsampled coefficient of variation (local texture)
    coeff_var = np.std(downsampled) / (np.mean(downsampled) + 1e-9)

    return np.array([
        top_energy / (bottom_energy + top_energy),
        left_energy / (right_energy + left_energy),
        orientation_entropy,
        range_compression,
        row_auto,
        col_auto,
        edge_density,
        skew * coeff_var
    ], dtype=float)",0.7406296851574213,0.9821073558648112,0.7299703264094956,0.9761904761904762
MVTEC,eoh,2,43,44,1380,345,,,,,,,,,0.7289855072463768,0.5016797610061555,0.4267855476923487,0.6173947038182427,0.7304347826086957,0.5,0.4221105527638191,0.6166484596897531,8.0,379.3710138999995,0.0638780999997834,378.92084559999967,0.26812,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape
    
    # Multiscale box mean energies (coarse to fine)
    def pooled_energy(img, block_h, block_w):
        ph, pw = h // block_h, w // block_w
        pooled = img[:ph*block_h, :pw*block_w].reshape(ph, block_h, pw, block_w).mean(axis=(1,3))
        return np.mean(pooled**2)
    
    energy_coarse = pooled_energy(image, 16, 16)
    energy_fine = pooled_energy(image, 4, 4)
    energy_ratio = energy_fine / (energy_coarse + 1e-8)
    
    # Vertical gradient skewness (directional asymmetry)
    dy = np.diff(image, axis=0)
    dy_flat = dy.flatten()
    dy_mean = np.mean(dy_flat)
    dy_std = np.std(dy_flat)
    skew = np.mean(((dy_flat - dy_mean) / (dy_std + 1e-8))**3)
    
    # Radial intensity dispersion (distance-weighted)
    yy, xx = np.mgrid[0:h, 0:w]
    cy, cx = h/2.0, w/2.0
    dist = np.sqrt((yy - cy)**2 + (xx - cx)**2)
    dist_norm = dist / dist.max()
    weighted_std = np.sqrt(np.mean(dist_norm * (image - np.mean(image))**2))
    
    # Quadrant contrast (differences between four quadrants)
    qh, qw = h // 2, w // 2
    q1 = image[:qh, :qw]
    q2 = image[:qh, qw:]
    q3 = image[qh:, :qw]
    q4 = image[qh:, qw:]
    quad_contrast = np.std([np.mean(q1), np.mean(q2), np.mean(q3), np.mean(q4)])
    
    # Horizontal profile deviation (mean absolute difference from row-wise means)
    row_means = np.mean(image, axis=1, keepdims=True)
    row_dev = np.mean(np.abs(image - row_means))
    
    # Top-bottom intensity asymmetry
    top = image[:qh, :]
    bottom = image[qh:, :]
    tb_asym = np.mean(np.abs(top - np.flipud(bottom)))
    
    # Central dark proportion (relative to overall mean)
    central = image[int(0.3*h):int(0.7*h), int(0.3*w):int(0.7*w)]
    dark_prop = np.mean(central < np.mean(image))
    
    return np.array([energy_coarse, energy_fine, energy_ratio, skew, 
                     weighted_std, quad_contrast, row_dev, tb_asym, dark_prop], dtype=float)[:8]",0.7296511627906976,0.9980119284294234,0.7304347826086957,1.0
MVTEC,eoh,3,43,45,1380,345,,,,,,,,,0.731159420289855,0.5107297392117881,0.4496205781144683,0.629896716163956,0.7391304347826086,0.5161290322580645,0.4554924242424242,0.6366106719367589,8.0,302.20272119999936,0.0463680000011663,302.01827440000125,0.27174,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    centre = image[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    dx = np.diff(image, axis=1)
    dy = np.diff(image, axis=0)

    half = w // 2
    left = image[:, :half]
    right = np.fliplr(image[:, w-half:])

    threshold = np.mean(image) + np.std(image)

    return np.array(
        [
            np.mean(image),
            np.std(image),
            np.mean(centre),
            np.std(centre),
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            np.mean(np.abs(left - right)),
            np.mean(image > threshold),
        ],
        dtype=float,
    )",0.7332843497428362,0.9920477137176938,0.7368421052631579,1.0
MVTEC,eoh,4,43,46,1380,345,,,,,,,,,0.7369565217391304,0.5269081576418156,0.4852518817273358,0.6506205260459658,0.7217391304347827,0.5193057557006019,0.4808777429467085,0.6417936486302304,8.0,320.22009269999944,0.0250262999998085,319.9421037000011,0.25725,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    centre = image[
        int(0.20 * h):int(0.85 * h),
        int(0.20 * w):int(0.80 * w)
    ]

    dx = np.diff(image, axis=1)
    dy = np.diff(image, axis=0)

    half = w // 2
    left = image[:, :half]
    right = np.fliplr(image[:, w-half:])

    threshold = np.mean(image) + np.std(image)

    return np.array(
        [
            np.mean(image),
            np.std(image),
            np.mean(centre),
            np.std(centre),
            np.mean(np.abs(dx)),
            np.mean(np.abs(dy)),
            np.mean(np.abs(left - right)),
            np.mean(image > threshold),
        ],
        dtype=float,
    )",0.7406576980568012,0.9841112214498512,0.7355623100303952,0.9641434262948207
MVTEC,eoh,5,43,47,1380,345,,,,,,,,,0.744927536231884,0.5517809648812202,0.5326984126984127,0.6773793420749943,0.7333333333333333,0.5405823514452828,0.5166301169590644,0.6639132553606238,8.0,364.3877974999996,0.0187833999989379,364.08813890000056,0.25,"import numpy as np

def extract_features(image: np.ndarray) -> np.ndarray:
    image = np.asarray(image, dtype=float)
    h, w = image.shape

    # radial intensity profile: mean intensity on a central disk vs outer ring
    cy, cx = h / 2.0, w / 2.0
    y_grid, x_grid = np.mgrid[0:h, 0:w]
    dist = np.sqrt((y_grid - cy) ** 2 + (x_grid - cx) ** 2)
    max_dist = np.sqrt((h / 2) ** 2 + (w / 2) ** 2)
    inner_mask = dist < 0.4 * max_dist
    outer_mask = dist > 0.6 * max_dist
    inner_mean = np.mean(image[inner_mask]) if np.any(inner_mask) else 0.0
    outer_mean = np.mean(image[outer_mask]) if np.any(outer_mask) else 0.0
    radial_contrast = inner_mean - outer_mean

    # edge orientation ratios: horizontal vs vertical edge magnitudes
    gx = np.abs(np.diff(image, axis=1))
    gy = np.abs(np.diff(image, axis=0))
    gx_mean = np.mean(gx)
    gy_mean = np.mean(gy)
    edge_ratio = gx_mean / (gy_mean + 1e-12)

    # vertical symmetry: compare top half vs bottom half (flipped vertically)
    half_h = h // 2
    top = image[:half_h, :]
    bottom = np.flipud(image[h - half_h:, :])
    vert_sym = np.mean(np.abs(top - bottom))

    # low-intensity proportion using a threshold based on median
    med = np.median(image)
    low_frac = np.mean(image < (med - np.std(image)))

    return np.array([
        inner_mean,
        outer_mean,
        radial_contrast,
        edge_ratio,
        gy_mean - gx_mean,
        vert_sym,
        low_frac,
        np.mean(np.abs(np.diff(image, axis=0)[:, 1:] - np.diff(image, axis=0)[:, :-1])),  # vertical edge curvature proxy
    ], dtype=float)",0.7513430544896393,0.9721946375372392,0.7446153846153846,0.9641434262948207
MVTEC,gp_modified,1,42,42,1380,345,,,,,,,,,0.8565217391304348,0.7840071868255707,0.8040734143886006,0.8504982620592437,0.7043478260869566,0.5805171530977983,0.5850235849056604,0.6875779327317474,211.0,90.0083359000273,1.9538280998822304,86.024343252182,79.06,"FC4(HOG_R(Max_R(RegionS(Min(Min(Image)), 11, 50, 51))), Hist(Image), SIFT(Max(Max(LoG1(GauD(Image, 1, 2, 1))))), RIF_R(Gau_R(RegionS(Mean(Gau(Image, 3)), 34, 7, 11), 1)))",0.8713235294117647,0.9423459244532804,0.7697841726618705,0.8492063492063492
